doc_id,line_id,position,token,raw_token,orientation,source,link
C,Cb09,5,007,007,normal,RR-corpus_phspaelti,-
C,Cb09,6,002,002,normal,RR-corpus_phspaelti,-
C,Cb09,7,044?,044?,normal,RR-corpus_phspaelti,-
C,Cb09,8,660,660,normal,RR-corpus_phspaelti,-
C,Cb09,9,077,077,normal,RR-corpus_phspaelti,-
C,Cb09,10,000!,000!,normal,RR-corpus_phspaelti,.
C,Cb09,11,003,003,normal,RR-corpus_phspaelti,-
C,Cb09,12,077,077,normal,RR-corpus_phspaelti,.
C,Cb09,13,000!,000!,normal,RR-corpus_phspaelti,-
C,Cb09,14,002,002,normal,RR-corpus_phspaelti,.
C,Cb09,15,000!,000!,normal,RR-corpus_phspaelti,.
C,Cb09,16,000!,000!,normal,RR-corpus_phspaelti,-
C,Cb09,17,002,002,normal,RR-corpus_phspaelti,-
C,Cb09,18,060,060,normal,RR-corpus_phspaelti,-
C,Cb09,19,002,002,normal,RR-corpus_phspaelti,-
C,Cb09,20,060,060,normal,RR-corpus_phspaelti,-
C,Cb09,21,002,002,normal,RR-corpus_phspaelti,-
C,Cb09,22,060,060,normal,RR-corpus_phspaelti,-
C,Cb09,23,730,730,normal,RR-corpus_phspaelti,-
C,Cb09,24,002,002,normal,RR-corpus_phspaelti,-
C,Cb09,25,010,010,normal,RR-corpus_phspaelti,.
C,Cb09,26,002,002,normal,RR-corpus_phspaelti,.
C,Cb09,27,069,069,normal,RR-corpus_phspaelti,-
C,Cb09,28,002,002,normal,RR-corpus_phspaelti,-
C,Cb09,29,005,005,normal,RR-corpus_phspaelti,-
C,Cb09,30,002,002,normal,RR-corpus_phspaelti,-
C,Cb09,31,208,208,normal,RR-corpus_phspaelti,-
C,Cb09,32,546,546,normal,RR-corpus_phspaelti,-
C,Cb09,33,410,410,normal,RR-corpus_phspaelti,-
C,Cb09,34,095,095,normal,RR-corpus_phspaelti,-
C,Cb09,35,095,095,normal,RR-corpus_phspaelti,.
C,Cb09,36,095,095,normal,RR-corpus_phspaelti,-
C,Cb09,37,445,445,normal,RR-corpus_phspaelti,.
C,Cb09,38,002?,002?,normal,RR-corpus_phspaelti,*
C,Cb10,1,480,480,normal,RR-corpus_phspaelti,.
C,Cb10,2,002,002,normal,RR-corpus_phspaelti,-
C,Cb10,3,483,483,normal,RR-corpus_phspaelti,-
C,Cb10,4,002,002,normal,RR-corpus_phspaelti,-
C,Cb10,5,480,480,normal,RR-corpus_phspaelti,-
C,Cb10,6,002,002,normal,RR-corpus_phspaelti,-
C,Cb10,7,665,665,normal,RR-corpus_phspaelti,-
C,Cb10,8,667,667,normal,RR-corpus_phspaelti,-
C,Cb10,9,107,107,normal,RR-corpus_phspaelti,-
C,Cb10,10,059f,059f,normal,RR-corpus_phspaelti,.
C,Cb10,11,006,006,normal,RR-corpus_phspaelti,-
C,Cb10,12,059f,059f,normal,RR-corpus_phspaelti,.
C,Cb10,13,008,008,normal,RR-corpus_phspaelti,-
C,Cb10,14,059f,059f,normal,RR-corpus_phspaelti,.
C,Cb10,15,003,003,normal,RR-corpus_phspaelti,.
C,Cb10,16,003,003,normal,RR-corpus_phspaelti,.
C,Cb10,17,001,001,normal,RR-corpus_phspaelti,-
C,Cb10,18,391,391,normal,RR-corpus_phspaelti,.
C,Cb10,19,071,071,normal,RR-corpus_phspaelti,-
C,Cb10,20,010,010,normal,RR-corpus_phspaelti,.
C,Cb10,21,002,002,normal,RR-corpus_phspaelti,-
C,Cb10,22,052x,052x,normal,RR-corpus_phspaelti,.
C,Cb10,23,066,066,normal,RR-corpus_phspaelti,-
C,Cb10,24,004,004,normal,RR-corpus_phspaelti,-
C,Cb10,25,760,760,normal,RR-corpus_phspaelti,-
C,Cb10,26,006,006,normal,RR-corpus_phspaelti,.
C,Cb10,27,010,010,normal,RR-corpus_phspaelti,-
C,Cb10,28,003,003,normal,RR-corpus_phspaelti,.
C,Cb10,29,305,305,normal,RR-corpus_phspaelti,-
C,Cb10,30,004,004,normal,RR-corpus_phspaelti,.
C,Cb10,31,600,600,normal,RR-corpus_phspaelti,-
C,Cb10,32,003,003,normal,RR-corpus_phspaelti,.
C,Cb10,33,040,040,normal,RR-corpus_phspaelti,-
C,Cb10,34,003,003,normal,RR-corpus_phspaelti,.
C,Cb10,35,050,050,normal,RR-corpus_phspaelti,-
C,Cb10,36,095,095,normal,RR-corpus_phspaelti,*
C,Cb11,1,003,003,normal,RR-corpus_phspaelti,.
C,Cb11,2,670,670,normal,RR-corpus_phspaelti,-
C,Cb11,3,099,099,normal,RR-corpus_phspaelti,-
C,Cb11,4,004,004,normal,RR-corpus_phspaelti,-
C,Cb11,5,002,002,normal,RR-corpus_phspaelti,-
C,Cb11,6,004,004,normal,RR-corpus_phspaelti,-
C,Cb11,7,002,002,normal,RR-corpus_phspaelti,-
C,Cb11,8,001,001,normal,RR-corpus_phspaelti,-
C,Cb11,9,001,001,normal,RR-corpus_phspaelti,-
C,Cb11,10,006,006,normal,RR-corpus_phspaelti,.
C,Cb11,11,010,010,normal,RR-corpus_phspaelti,.
C,Cb11,12,078,078,normal,RR-corpus_phspaelti,-
C,Cb11,13,211,211,normal,RR-corpus_phspaelti,-
C,Cb11,14,070,070,normal,RR-corpus_phspaelti,-
C,Cb11,15,401y,401y,normal,RR-corpus_phspaelti,-
C,Cb11,16,040,040,normal,RR-corpus_phspaelti,.
C,Cb11,17,003,003,normal,RR-corpus_phspaelti,-
C,Cb11,18,522f,522f,normal,RR-corpus_phspaelti,-
C,Cb11,19,762,762,normal,RR-corpus_phspaelti,-
C,Cb11,20,761,761,normal,RR-corpus_phspaelti,-
C,Cb11,21,557,557,normal,RR-corpus_phspaelti,-
C,Cb11,22,001h,001h,normal,RR-corpus_phspaelti,-
C,Cb11,23,000!,000!,normal,RR-corpus_phspaelti,-
C,Cb11,24,556,556,normal,RR-corpus_phspaelti,-
C,Cb11,25,001h,001h,normal,RR-corpus_phspaelti,-
C,Cb11,26,700,700,normal,RR-corpus_phspaelti,-
C,Cb11,27,215,215,normal,RR-corpus_phspaelti,-
C,Cb11,28,003,003,normal,RR-corpus_phspaelti,.
C,Cb11,29,000!,000!,normal,RR-corpus_phspaelti,.
C,Cb11,30,003,003,normal,RR-corpus_phspaelti,-
C,Cb11,31,002,002,normal,RR-corpus_phspaelti,.
C,Cb11,32,062,062,normal,RR-corpus_phspaelti,-
C,Cb11,33,420y,420y,normal,RR-corpus_phspaelti,-
C,Cb11,34,254,254,normal,RR-corpus_phspaelti,-
C,Cb11,35,007,007,normal,RR-corpus_phspaelti,*
C,Cb12,1,060,060,normal,RR-corpus_phspaelti,:
C,Cb12,2,095,095,normal,RR-corpus_phspaelti,-
C,Cb12,3,053,053,normal,RR-corpus_phspaelti,-
C,Cb12,4,700,700,normal,RR-corpus_phspaelti,-
C,Cb12,5,001,001,normal,RR-corpus_phspaelti,.
C,Cb12,6,062,062,normal,RR-corpus_phspaelti,-
C,Cb12,7,003,003,normal,RR-corpus_phspaelti,.
C,Cb12,8,070,070,normal,RR-corpus_phspaelti,-
C,Cb12,9,060,060,normal,RR-corpus_phspaelti,-
C,Cb12,10,460,460,normal,RR-corpus_phspaelti,-
C,Cb12,11,247,247,normal,RR-corpus_phspaelti,-
C,Cb12,12,005,005,normal,RR-corpus_phspaelti,.
C,Cb12,13,244,244,normal,RR-corpus_phspaelti,-
C,Cb12,14,730,730,normal,RR-corpus_phspaelti,.
C,Cb12,15,069,069,normal,RR-corpus_phspaelti,-
C,Cb12,16,003,003,normal,RR-corpus_phspaelti,.
C,Cb12,17,215,215,normal,RR-corpus_phspaelti,-
C,Cb12,18,004,004,normal,RR-corpus_phspaelti,.
C,Cb12,19,400,400,normal,RR-corpus_phspaelti,-
C,Cb12,20,040,040,normal,RR-corpus_phspaelti,.
C,Cb12,21,003,003,normal,RR-corpus_phspaelti,-
C,Cb12,22,003,003,normal,RR-corpus_phspaelti,.
C,Cb12,23,050,050,normal,RR-corpus_phspaelti,-
C,Cb12,24,670,670,normal,RR-corpus_phspaelti,.
C,Cb12,25,003,003,normal,RR-corpus_phspaelti,-
C,Cb12,26,099,099,normal,RR-corpus_phspaelti,-
C,Cb12,27,007,007,normal,RR-corpus_phspaelti,-
C,Cb12,28,067,067,normal,RR-corpus_phspaelti,-
C,Cb12,29,022f,022f,normal,RR-corpus_phspaelti,-
C,Cb12,30,022,022,normal,RR-corpus_phspaelti,-
C,Cb12,31,700,700,normal,RR-corpus_phspaelti,-
C,Cb12,32,020,020,normal,RR-corpus_phspaelti,-
C,Cb12,33,037,037,normal,RR-corpus_phspaelti,.
C,Cb12,34,086,086,normal,RR-corpus_phspaelti,-
C,Cb12,35,522f,522f,normal,RR-corpus_phspaelti,-
C,Cb12,36,000!,000!,normal,RR-corpus_phspaelti,*
C,Cb13,1,522f,522f,normal,RR-corpus_phspaelti,-
C,Cb13,2,041,041,normal,RR-corpus_phspaelti,-
C,Cb13,3,700,700,normal,RR-corpus_phspaelti,-
C,Cb13,4,020,020,normal,RR-corpus_phspaelti,-
C,Cb13,5,001,001,normal,RR-corpus_phspaelti,-
C,Cb13,6,086,086,normal,RR-corpus_phspaelti,-
C,Cb13,7,522f,522f,normal,RR-corpus_phspaelti,-
C,Cb13,8,440,440,normal,RR-corpus_phspaelti,-
C,Cb13,9,086,086,normal,RR-corpus_phspaelti,-
C,Cb13,10,019,019,normal,RR-corpus_phspaelti,-
C,Cb13,11,086,086,normal,RR-corpus_phspaelti,-
C,Cb13,12,522f,522f,normal,RR-corpus_phspaelti,-
C,Cb13,13,007,007,normal,RR-corpus_phspaelti,-
C,Cb13,14,020,020,normal,RR-corpus_phspaelti,-
C,Cb13,15,670,670,normal,RR-corpus_phspaelti,-
C,Cb13,16,040,040,normal,RR-corpus_phspaelti,-
C,Cb13,17,040,040,normal,RR-corpus_phspaelti,-
C,Cb13,18,040,040,normal,RR-corpus_phspaelti,-
C,Cb13,19,044?,044?,normal,RR-corpus_phspaelti,.
C,Cb13,20,420y,420y,normal,RR-corpus_phspaelti,-
C,Cb13,21,000!,000!,normal,RR-corpus_phspaelti,-
C,Cb13,22,022,022,normal,RR-corpus_phspaelti,-
C,Cb13,23,050V,050V,normal,RR-corpus_phspaelti,-
C,Cb13,24,022,022,normal,RR-corpus_phspaelti,.
C,Cb13,25,062,062,normal,RR-corpus_phspaelti,.
C,Cb13,26,010,010,normal,RR-corpus_phspaelti,-
C,Cb13,27,700,700,normal,RR-corpus_phspaelti,-
C,Cb13,28,663,663,normal,RR-corpus_phspaelti,-
C,Cb13,29,280,280,normal,RR-corpus_phspaelti,-
C,Cb13,30,060,060,normal,RR-corpus_phspaelti,-
C,Cb13,31,002,002,normal,RR-corpus_phspaelti,-
C,Cb13,32,002,002,normal,RR-corpus_phspaelti,-
C,Cb13,33,005,005,normal,RR-corpus_phspaelti,-
C,Cb13,34,010,010,normal,RR-corpus_phspaelti,.
C,Cb13,35,067,067,normal,RR-corpus_phspaelti,-
C,Cb13,36,067?,067?,normal,RR-corpus_phspaelti,*
C,Cb14,1,145,145,normal,RR-corpus_phspaelti,-
C,Cb14,2,209,209,normal,RR-corpus_phspaelti,-
C,Cb14,3,040,040,normal,RR-corpus_phspaelti,-
C,Cb14,4,700,700,normal,RR-corpus_phspaelti,-
C,Cb14,5,530,530,normal,RR-corpus_phspaelti,.
C,Cb14,6,070,070,normal,RR-corpus_phspaelti,-
C,Cb14,7,664,664,normal,RR-corpus_phspaelti,-
C,Cb14,8,725,725,normal,RR-corpus_phspaelti,-
C,Cb14,9,017,017,normal,RR-corpus_phspaelti,-
C,Cb14,10,325,325,normal,RR-corpus_phspaelti,-
C,Cb14,11,040,040,normal,RR-corpus_phspaelti,-
C,Cb14,12,380,380,normal,RR-corpus_phspaelti,-
C,Cb14,13,290,290,normal,RR-corpus_phspaelti,-
C,Cb14,14,047,047,normal,RR-corpus_phspaelti,-
C,Cb14,15,206,206,normal,RR-corpus_phspaelti,.
C,Cb14,16,711,711,normal,RR-corpus_phspaelti,.
C,Cb14,17,711,711,normal,RR-corpus_phspaelti,-
C,Cb14,18,680,680,normal,RR-corpus_phspaelti,-
C,Cb14,19,400,400,normal,RR-corpus_phspaelti,-
C,Cb14,20,480,480,normal,RR-corpus_phspaelti,-
C,Cb14,21,052x,052x,normal,RR-corpus_phspaelti,-
C,Cb14,22,460?,460?,normal,RR-corpus_phspaelti,-
C,Cb14,23,000!,000!,normal,RR-corpus_phspaelti,*
D,Da01,1,_,_,normal,RR-corpus_phspaelti,-
D,Da01,2,_,_,normal,RR-corpus_phspaelti,-
D,Da01,3,_,_,normal,RR-corpus_phspaelti,-
D,Da01,4,_,_,normal,RR-corpus_phspaelti,-
D,Da01,5,_,_,normal,RR-corpus_phspaelti,-
D,Da01,6,000!,000!,normal,RR-corpus_phspaelti,-
D,Da01,7,006,006,normal,RR-corpus_phspaelti,-
D,Da01,8,381,381,normal,RR-corpus_phspaelti,-
D,Da01,9,700,700,normal,RR-corpus_phspaelti,-
D,Da01,10,208,208,normal,RR-corpus_phspaelti,-
D,Da01,11,007y,007y,normal,RR-corpus_phspaelti,-
D,Da01,12,007,007,normal,RR-corpus_phspaelti,-
D,Da01,13,000!,000!,normal,RR-corpus_phspaelti,-
D,Da01,14,207,207,normal,RR-corpus_phspaelti,-
D,Da01,15,063y,063y,normal,RR-corpus_phspaelti,.
D,Da01,16,207,207,normal,RR-corpus_phspaelti,-
D,Da01,17,734,734,normal,RR-corpus_phspaelti,-
D,Da01,18,042,042,normal,RR-corpus_phspaelti,:
D,Da01,19,204,204,normal,RR-corpus_phspaelti,-
D,Da01,20,005f,005f,normal,RR-corpus_phspaelti,-
D,Da01,21,522f,522f,normal,RR-corpus_phspaelti,-
D,Da01,22,522,522,normal,RR-corpus_phspaelti,-
D,Da01,23,_,_,normal,RR-corpus_phspaelti,*
D,Da02,1,003?,003?,normal,RR-corpus_phspaelti,-
D,Da02,2,060,060,normal,RR-corpus_phspaelti,-
D,Da02,3,078,078,normal,RR-corpus_phspaelti,-
D,Da02,4,306y,306y,normal,RR-corpus_phspaelti,-
D,Da02,5,056,056,normal,RR-corpus_phspaelti,-
D,Da02,6,656,656,normal,RR-corpus_phspaelti,.
D,Da02,7,090,090,normal,RR-corpus_phspaelti,-
D,Da02,8,590,590,normal,RR-corpus_phspaelti,-
D,Da02,9,205,205,normal,RR-corpus_phspaelti,-
D,Da02,10,678,678,normal,RR-corpus_phspaelti,.
D,Da02,11,300y,300y,normal,RR-corpus_phspaelti,.
D,Da02,12,301s,301s,normal,RR-corpus_phspaelti,-
D,Da02,13,430,430,normal,RR-corpus_phspaelti,.
D,Da02,14,061,061,normal,RR-corpus_phspaelti,.
D,Da02,15,095x,095x,normal,RR-corpus_phspaelti,.
D,Da02,16,003,003,normal,RR-corpus_phspaelti,-
D,Da02,17,_,_,normal,RR-corpus_phspaelti,-
D,Da02,18,000!,000!,normal,RR-corpus_phspaelti,-
D,Da02,19,_,_,normal,RR-corpus_phspaelti,-
D,Da02,20,594,594,normal,RR-corpus_phspaelti,-
D,Da02,21,285,285,normal,RR-corpus_phspaelti,-
D,Da02,22,605s,605s,normal,RR-corpus_phspaelti,-
D,Da02,23,173,173,normal,RR-corpus_phspaelti,-
D,Da02,24,006,006,normal,RR-corpus_phspaelti,*
D,Da03,1,600,600,normal,RR-corpus_phspaelti,-
D,Da03,2,042,042,normal,RR-corpus_phspaelti,:
D,Da03,3,200,200,normal,RR-corpus_phspaelti,.
D,Da03,4,041,041,normal,RR-corpus_phspaelti,-
D,Da03,5,610,610,normal,RR-corpus_phspaelti,-
D,Da03,6,002,002,normal,RR-corpus_phspaelti,-
D,Da03,7,200,200,normal,RR-corpus_phspaelti,.
D,Da03,8,052x,052x,normal,RR-corpus_phspaelti,-
D,Da03,9,600,600,normal,RR-corpus_phspaelti,-
D,Da03,10,002,002,normal,RR-corpus_phspaelti,-
D,Da03,11,200,200,normal,RR-corpus_phspaelti,.
D,Da03,12,052x,052x,normal,RR-corpus_phspaelti,-
D,Da03,13,600,600,normal,RR-corpus_phspaelti,-
D,Da03,14,460,460,normal,RR-corpus_phspaelti,-
D,Da03,15,200,200,normal,RR-corpus_phspaelti,.
D,Da03,16,052x,052x,normal,RR-corpus_phspaelti,-
D,Da03,17,600,600,normal,RR-corpus_phspaelti,-
D,Da03,18,200,200,normal,RR-corpus_phspaelti,.
D,Da03,19,052x,052x,normal,RR-corpus_phspaelti,-
D,Da03,20,200,200,normal,RR-corpus_phspaelti,.
D,Da03,21,052x,052x,normal,RR-corpus_phspaelti,-
D,Da03,22,600,600,normal,RR-corpus_phspaelti,-
D,Da03,23,_,_,normal,RR-corpus_phspaelti,*
D,Da04,1,_,_,normal,RR-corpus_phspaelti,-
D,Da04,2,007,007,normal,RR-corpus_phspaelti,-
D,Da04,3,379,379,normal,RR-corpus_phspaelti,.
D,Da04,4,061,061,normal,RR-corpus_phspaelti,-
D,Da04,5,700,700,normal,RR-corpus_phspaelti,-
D,Da04,6,207,207,normal,RR-corpus_phspaelti,-
D,Da04,7,007,007,normal,RR-corpus_phspaelti,-
D,Da04,8,002,002,normal,RR-corpus_phspaelti,-
D,Da04,9,700,700,normal,RR-corpus_phspaelti,-
D,Da04,10,073,073,normal,RR-corpus_phspaelti,.
D,Da04,11,064,064,normal,RR-corpus_phspaelti,-
D,Da04,12,052,052,normal,RR-corpus_phspaelti,.
D,Da04,13,590,590,normal,RR-corpus_phspaelti,.
D,Da04,14,052,052,normal,RR-corpus_phspaelti,-
D,Da04,15,000!,000!,normal,RR-corpus_phspaelti,-
D,Da04,16,042,042,normal,RR-corpus_phspaelti,:
D,Da04,17,002,002,normal,RR-corpus_phspaelti,-
D,Da04,18,073,073,normal,RR-corpus_phspaelti,.
D,Da04,19,006,006,normal,RR-corpus_phspaelti,-
D,Da04,20,590,590,normal,RR-corpus_phspaelti,.
D,Da04,21,052,052,normal,RR-corpus_phspaelti,-
D,Da04,22,204,204,normal,RR-corpus_phspaelti,-
D,Da04,23,034,034,normal,RR-corpus_phspaelti,-
D,Da04,24,360,360,normal,RR-corpus_phspaelti,*
D,Da05,1,380y?,380y?,normal,RR-corpus_phspaelti,-
D,Da05,2,002,002,normal,RR-corpus_phspaelti,-
D,Da05,3,003,003,normal,RR-corpus_phspaelti,-
D,Da05,4,730,730,normal,RR-corpus_phspaelti,-
D,Da05,5,001,001,normal,RR-corpus_phspaelti,.
D,Da05,6,600?,600?,normal,RR-corpus_phspaelti,-
D,Da05,7,001,001,normal,RR-corpus_phspaelti,-
D,Da05,8,700?,700?,normal,RR-corpus_phspaelti,-
D,Da05,9,600?,600?,normal,RR-corpus_phspaelti,-
D,Da05,10,000!,000!,normal,RR-corpus_phspaelti,-
D,Da05,11,001?,001?,normal,RR-corpus_phspaelti,.
D,Da05,12,380?,380?,normal,RR-corpus_phspaelti,-
D,Da05,13,002,002,normal,RR-corpus_phspaelti,-
D,Da05,14,003,003,normal,RR-corpus_phspaelti,-
D,Da05,15,730,730,normal,RR-corpus_phspaelti,-
D,Da05,16,093,093,normal,RR-corpus_phspaelti,-
D,Da05,17,020f,020f,normal,RR-corpus_phspaelti,-
D,Da05,18,020f,020f,normal,RR-corpus_phspaelti,-
D,Da05,19,002,002,normal,RR-corpus_phspaelti,-
D,Da05,20,001,001,normal,RR-corpus_phspaelti,-
D,Da05,21,002,002,normal,RR-corpus_phspaelti,-
D,Da05,22,741,741,normal,RR-corpus_phspaelti,-
D,Da05,23,020,020,normal,RR-corpus_phspaelti,-
D,Da05,24,000!,000!,normal,RR-corpus_phspaelti,-
D,Da05,25,_,_,normal,RR-corpus_phspaelti,*
D,Da06,1,_,_,normal,RR-corpus_phspaelti,-
D,Da06,2,059f?,059f?,normal,RR-corpus_phspaelti,-
D,Da06,3,470,470,normal,RR-corpus_phspaelti,-
D,Da06,4,003,003,normal,RR-corpus_phspaelti,.
D,Da06,5,000!,000!,normal,RR-corpus_phspaelti,.
D,Da06,6,003,003,normal,RR-corpus_phspaelti,.
D,Da06,7,052,052,normal,RR-corpus_phspaelti,-
D,Da06,8,050V,050V,normal,RR-corpus_phspaelti,-
D,Da06,9,001,001,normal,RR-corpus_phspaelti,.
D,Da06,10,063,063,normal,RR-corpus_phspaelti,-
D,Da06,11,385?,385?,normal,RR-corpus_phspaelti,-
D,Da06,12,000!,000!,normal,RR-corpus_phspaelti,-
D,Da06,13,000!,000!,normal,RR-corpus_phspaelti,-
D,Da06,14,600?,600?,normal,RR-corpus_phspaelti,-
D,Da06,15,050,050,normal,RR-corpus_phspaelti,-
D,Da06,16,700,700,normal,RR-corpus_phspaelti,-
D,Da06,17,240?,240?,normal,RR-corpus_phspaelti,-
D,Da06,18,700,700,normal,RR-corpus_phspaelti,-
D,Da06,19,000!,000!,normal,RR-corpus_phspaelti,-
D,Da06,20,243?,243?,normal,RR-corpus_phspaelti,-
D,Da06,21,000!,000!,normal,RR-corpus_phspaelti,-
D,Da06,22,007,007,normal,RR-corpus_phspaelti,-
D,Da06,23,600?,600?,normal,RR-corpus_phspaelti,-
D,Da06,24,_,_,normal,RR-corpus_phspaelti,*
D,Da07,1,202?,202?,normal,RR-corpus_phspaelti,-
D,Da07,2,095,095,normal,RR-corpus_phspaelti,-
D,Da07,3,094a,094a,normal,RR-corpus_phspaelti,-
D,Da07,4,081,081,normal,RR-corpus_phspaelti,-
D,Da07,5,450,450,normal,RR-corpus_phspaelti,-
D,Da07,6,536?,536?,normal,RR-corpus_phspaelti,-
D,Da07,7,739,739,normal,RR-corpus_phspaelti,-
D,Da07,8,061?,061?,normal,RR-corpus_phspaelti,.
D,Da07,9,306y,306y,normal,RR-corpus_phspaelti,.
D,Da07,10,083,083,normal,RR-corpus_phspaelti,-
D,Da07,11,590,590,normal,RR-corpus_phspaelti,.
D,Da07,12,063y,063y,normal,RR-corpus_phspaelti,-
D,Da07,13,607,607,normal,RR-corpus_phspaelti,.
D,Da07,14,000!,000!,normal,RR-corpus_phspaelti,-
D,Da07,15,200,200,normal,RR-corpus_phspaelti,.
D,Da07,16,055?,055?,normal,RR-corpus_phspaelti,-
D,Da07,17,739,739,normal,RR-corpus_phspaelti,-
D,Da07,18,610,610,normal,RR-corpus_phspaelti,.
D,Da07,19,052?,052?,normal,RR-corpus_phspaelti,-
D,Da07,20,000!,000!,normal,RR-corpus_phspaelti,-
D,Da07,21,_,_,normal,RR-corpus_phspaelti,*
D,Da08,1,_,_,normal,RR-corpus_phspaelti,-
D,Da08,2,_,_,normal,RR-corpus_phspaelti,-
D,Da08,3,_,_,normal,RR-corpus_phspaelti,-
D,Da08,4,_,_,normal,RR-corpus_phspaelti,-
D,Da08,5,_,_,normal,RR-corpus_phspaelti,-
D,Da08,6,_,_,normal,RR-corpus_phspaelti,-
D,Da08,7,_,_,normal,RR-corpus_phspaelti,-
D,Da08,8,_,_,normal,RR-corpus_phspaelti,-
D,Da08,9,_,_,normal,RR-corpus_phspaelti,-
D,Da08,10,_,_,normal,RR-corpus_phspaelti,-
D,Da08,11,_,_,normal,RR-corpus_phspaelti,-
D,Da08,12,_,_,normal,RR-corpus_phspaelti,-
D,Da08,13,_,_,normal,RR-corpus_phspaelti,-
D,Da08,14,_,_,normal,RR-corpus_phspaelti,-
D,Da08,15,_,_,normal,RR-corpus_phspaelti,-
D,Da08,16,_,_,normal,RR-corpus_phspaelti,-
D,Da08,17,_,_,normal,RR-corpus_phspaelti,-
D,Da08,18,_,_,normal,RR-corpus_phspaelti,-
D,Da08,19,_,_,normal,RR-corpus_phspaelti,-
D,Da08,20,_,_,normal,RR-corpus_phspaelti,-
D,Da08,21,_,_,normal,RR-corpus_phspaelti,-
D,Da08,22,_,_,normal,RR-corpus_phspaelti,-
D,Da08,23,_,_,normal,RR-corpus_phspaelti,-
D,Da08,24,_,_,normal,RR-corpus_phspaelti,-
D,Da08,25,_,_,normal,RR-corpus_phspaelti,-
D,Da08,26,_,_,normal,RR-corpus_phspaelti,-
D,Da08,27,_,_,normal,RR-corpus_phspaelti,-
D,Da08,28,_,_,normal,RR-corpus_phspaelti,-
D,Da08,29,_,_,normal,RR-corpus_phspaelti,-
D,Da08,30,_,_,normal,RR-corpus_phspaelti,*
D,Db01,1,246?,246?,normal,RR-corpus_phspaelti,-
D,Db01,2,001,001,normal,RR-corpus_phspaelti,-
D,Db01,3,240,240,normal,RR-corpus_phspaelti,.
D,Db01,4,052,052,normal,RR-corpus_phspaelti,-
D,Db01,5,371,371,normal,RR-corpus_phspaelti,-
D,Db01,6,371,371,normal,RR-corpus_phspaelti,-
D,Db01,7,000!,000!,normal,RR-corpus_phspaelti,.
D,Db01,8,_,_,normal,RR-corpus_phspaelti,-
D,Db01,9,_,_,normal,RR-corpus_phspaelti,-
D,Db01,10,000!,000!,normal,RR-corpus_phspaelti,-
D,Db01,11,000!,000!,normal,RR-corpus_phspaelti,.
D,Db01,12,000!,000!,normal,RR-corpus_phspaelti,-
D,Db01,13,002,002,normal,RR-corpus_phspaelti,-
D,Db01,14,680?,680?,normal,RR-corpus_phspaelti,-
D,Db01,15,000!,000!,normal,RR-corpus_phspaelti,.
D,Db01,16,_,_,normal,RR-corpus_phspaelti,-
D,Db01,17,002,002,normal,RR-corpus_phspaelti,-
D,Db01,18,000!,000!,normal,RR-corpus_phspaelti,-
D,Db01,19,000!,000!,normal,RR-corpus_phspaelti,.
D,Db01,20,_,_,normal,RR-corpus_phspaelti,-
D,Db01,21,_,_,normal,RR-corpus_phspaelti,*
D,Db02,1,590,590,normal,RR-corpus_phspaelti,-
D,Db02,2,025,025,normal,RR-corpus_phspaelti,.
D,Db02,3,010,010,normal,RR-corpus_phspaelti,-
D,Db02,4,009,009,normal,RR-corpus_phspaelti,.
D,Db02,5,006,006,normal,RR-corpus_phspaelti,.
D,Db02,6,003,003,normal,RR-corpus_phspaelti,-
D,Db02,7,606s,606s,normal,RR-corpus_phspaelti,.
D,Db02,8,003,003,normal,RR-corpus_phspaelti,-
D,Db02,9,081,081,normal,RR-corpus_phspaelti,.
D,Db02,10,006,006,normal,RR-corpus_phspaelti,.
D,Db02,11,003,003,normal,RR-corpus_phspaelti,-
D,Db02,12,670,670,normal,RR-corpus_phspaelti,.
D,Db02,13,003,003,normal,RR-corpus_phspaelti,-
D,Db02,14,095f,095f,normal,RR-corpus_phspaelti,.
D,Db02,15,095f,095f,normal,RR-corpus_phspaelti,-
D,Db02,16,606s,606s,normal,RR-corpus_phspaelti,-
D,Db02,17,073,073,normal,RR-corpus_phspaelti,.
D,Db02,18,006,006,normal,RR-corpus_phspaelti,-
D,Db02,19,008,008,normal,RR-corpus_phspaelti,-
D,Db02,20,059f,059f,normal,RR-corpus_phspaelti,.
D,Db02,21,006,006,normal,RR-corpus_phspaelti,-
D,Db02,22,522f,522f,normal,RR-corpus_phspaelti,-
D,Db02,23,000!,000!,normal,RR-corpus_phspaelti,*
D,Db03,1,383,383,normal,RR-corpus_phspaelti,-
D,Db03,2,383,383,normal,RR-corpus_phspaelti,-
D,Db03,3,013,013,normal,RR-corpus_phspaelti,.
D,Db03,4,006,006,normal,RR-corpus_phspaelti,.
D,Db03,5,074,074,normal,RR-corpus_phspaelti,-
D,Db03,6,001,001,normal,RR-corpus_phspaelti,.
D,Db03,7,063,063,normal,RR-corpus_phspaelti,-
D,Db03,8,001,001,normal,RR-corpus_phspaelti,.
D,Db03,9,063,063,normal,RR-corpus_phspaelti,-
D,Db03,10,007,007,normal,RR-corpus_phspaelti,.
D,Db03,11,003,003,normal,RR-corpus_phspaelti,-
D,Db03,12,004,004,normal,RR-corpus_phspaelti,.
D,Db03,13,006,006,normal,RR-corpus_phspaelti,-
D,Db03,14,004,004,normal,RR-corpus_phspaelti,.
