tablet_id,line_id,position,glyph,category,boustrophedon_dir
T0804,1,2,g021,noun,ltr
T0804,1,3,g016,noun,ltr
T0804,1,4,g097,part,ltr
T0804,2,1,g098,part,rtl
T0804,2,2,g016,noun,rtl
T0804,2,3,g019,noun,rtl
T0804,3,1,g010,det,ltr
T0804,3,2,g016,noun,ltr
T0804,3,3,g054,verb,ltr
T0804,3,4,g102,part,ltr
T0804,3,5,g102,rare,ltr
T0804,4,1,g098,part,rtl
T0804,4,2,g016,noun,rtl
T0804,4,3,g051,verb,rtl
T0804,4,4,g022,noun,rtl
T0804,4,5,g097,part,rtl
T0804,4,6,g083,name,rtl
T0804,4,7,g086,name,rtl
T0804,5,1,g016,noun,ltr
T0804,5,2,g019,noun,ltr
T0804,5,3,g096,part,ltr
T0804,5,4,g096,rare,ltr
T0804,6,1,g080,rare,rtl
T0804,6,2,g080,num,rtl
T0804,6,3,g096,part,rtl
T0804,6,4,g016,noun,rtl
T0804,6,5,g069,verb,rtl
T0804,6,6,g017,noun,rtl
T0804,6,7,g017,noun,rtl
T0804,6,8,g001,det,rtl
T0804,7,1,g002,det,ltr
T0804,7,2,g043,noun,ltr
T0804,7,3,g056,verb,ltr
T0804,7,4,g096,part,ltr
T0804,8,1,g051,verb,rtl
T0804,8,2,g024,noun,rtl
T0804,8,3,g001,det,rtl
T0804,8,4,g001,det,rtl
T0804,9,1,g007,det,ltr
T0804,9,2,g082,name,ltr
T0804,9,3,g058,verb,ltr
T0804,9,4,g033,noun,ltr
T0804,9,5,g071,num,ltr
T0804,10,1,g098,noun,rtl
T0804,10,2,g016,noun,rtl
T0804,10,3,g016,noun,rtl
T0804,10,4,g016,noun,rtl
T0804,11,1,g001,det,ltr
T0804,11,2,g039,noun,ltr
T0804,11,3,g061,verb,ltr
T0804,11,4,g096,part,ltr
T0804,12,1,g097,part,rtl
T0804,12,2,g097,part,rtl
T0804,12,3,g097,part,rtl
T0804,12,4,g030,noun,rtl
T0804,12,5,g039,noun,rtl
T0804,12,6,g053,verb,rtl
T0804,12,7,g087,name,rtl
T0804,12,8,g001,det,rtl
T0805,1,1,g016,noun,ltr
T0805,1,2,g040,noun,ltr
T0805,1,3,g105,part,ltr
T0805,2,1,g096,part,rtl
T0805,2,2,g051,verb,rtl
T0805,2,3,g040,noun,rtl
T0805,2,4,g003,det,rtl
T0805,2,5,g003,det,rtl
T0805,3,1,g017,noun,ltr
T0805,3,2,g034,noun,ltr
T0805,3,3,g101,part,ltr
T0805,4,1,g018,noun,rtl
T0805,4,2,g018,noun,rtl
T0805,4,3,g018,noun,rtl
T0805,4,4,g023,noun,rtl
T0805,4,5,g023,noun,rtl
T0805,4,6,g002,det,rtl
T0805,5,1,g008,det,ltr
T0805,5,2,g024,noun,ltr
T0805,5,3,g053,verb,ltr
T0805,5,4,g101,part,ltr
T0805,6,1,g103,noun,rtl
T0805,6,2,g020,verb,rtl
T0805,6,3,g021,noun,rtl
T0805,6,4,g021,noun,rtl
T0805,6,5,g021,noun,rtl
T0805,6,6,g004,det,rtl
T0805,7,1,g083,name,ltr
T0805,7,2,g081,name,ltr
T0805,7,3,g081,name,ltr
T0805,7,4,g097,part,ltr
T0805,7,5,g019,noun,ltr
T0805,7,6,g019,rare,ltr
T0805,8,1,g071,num,rtl
T0805,8,2,g101,part,rtl
T0805,8,3,g041,noun,rtl
T0805,8,4,g016,noun,rtl
T0805,8,5,g051,verb,rtl
T0805,8,6,g095,name,rtl
T0805,8,7,g001,det,rtl
T0805,9,1,g002,det,ltr
T0805,9,2,g027,noun,ltr
T0805,9,3,g016,noun,ltr
T0805,9,4,g097,part,ltr
T0805,10,1,g056,rare,rtl
T0805,10,2,g056,verb,rtl
T0805,10,3,g016,noun,rtl
T0805,10,4,g003,det,rtl
T0806,1,1,g008,det,ltr
T0806,1,2,g019,noun,ltr
T0806,1,3,g056,verb,ltr
T0806,2,1,g071,num,rtl
T0806,2,2,g097,part,rtl
T0806,2,3,g051,verb,rtl
T0806,2,4,g051,verb,rtl
T0806,2,5,g117,rare,rtl
T0806,2,6,g034,noun,rtl
T0806,2,7,g099,part,rtl
T0806,2,8,g019,noun,rtl
T0806,2,9,g052,verb,rtl
T0806,2,10,g082,name,rtl
T0806,2,11,g010,det,rtl
T0806,3,1,g008,det,ltr
T0806,3,2,g016,noun,ltr
T0806,3,3,g051,verb,ltr
T0806,3,4,g018,noun,ltr
T0806,3,5,g018,noun,ltr
T0806,3,6,g096,part,ltr
T0806,3,7,g096,part,ltr
T0806,3,8,g096,part,ltr
T0806,4,1,g076,num,rtl
T0806,4,2,g099,part,rtl
T0806,4,3,g016,noun,rtl
T0806,4,4,g051,verb,rtl
T0806,4,5,g017,noun,rtl
T0806,4,6,g002,det,rtl
T0807,1,1,g001,det,ltr
T0807,1,2,g016,noun,ltr
T0807,1,3,g055,verb,ltr
T0807,1,4,g055,rare,ltr
T0807,2,1,g097,rare,rtl
T0807,2,2,g097,part,rtl
T0807,2,3,g051,verb,rtl
T0807,2,4,g051,verb,rtl
T0807,2,5,g017,noun,rtl
T0807,2,6,g017,noun,rtl
T0807,2,7,g006,det,rtl
T0807,3,1,g081,name,ltr
T0807,3,2,g087,name,ltr
T0807,3,3,g096,part,ltr
T0807,3,4,g022,noun,ltr
T0807,3,5,g022,rare,ltr
T0807,4,1,g074,part,rtl
T0807,4,2,g074,part,rtl
T0807,4,3,g096,noun,rtl
T0807,4,4,g017,noun,rtl
T0807,4,5,g017,noun,rtl
T0807,4,6,g029,verb,rtl
T0807,4,7,g093,name,rtl
T0807,4,8,g093,name,rtl
T0807,4,9,g093,name,rtl
T0807,4,10,g001,det,rtl
T0808,1,1,g096,part,ltr
T0808,1,2,g096,part,ltr
T0808,1,3,g023,noun,ltr
T0808,1,4,g053,verb,ltr
T0808,1,5,g032,noun,ltr
T0808,2,1,g096,rare,rtl
T0808,2,2,g096,part,rtl
T0808,2,3,g051,verb,rtl
T0808,2,4,g081,name,rtl
T0808,3,1,g014,det,ltr
T0808,3,2,g017,noun,ltr
T0808,3,3,g051,verb,ltr
T0808,4,1,g075,rare,rtl
T0808,4,2,g075,num,rtl
T0808,4,3,g017,noun,rtl
T0808,4,4,g057,verb,rtl
T0808,4,5,g057,verb,rtl
T0808,4,6,g081,name,rtl
T0808,4,7,g001,det,rtl
T0808,5,1,g001,det,ltr
T0808,5,2,g018,noun,ltr
T0808,5,3,g025,noun,ltr
T0808,5,4,g098,part,ltr
T0808,6,1,g077,num,rtl
T0808,6,2,g028,noun,rtl
T0808,6,3,g028,noun,rtl
T0808,6,4,g051,verb,rtl
T0808,6,5,g092,name,rtl
T0808,6,6,g003,det,rtl
T0809,1,1,g081,name,ltr
T0809,1,2,g051,verb,ltr
T0809,1,3,g041,noun,ltr
T0809,1,4,g041,noun,ltr
T0809,1,5,g076,num,ltr
T0809,1,6,g076,num,ltr
T0809,1,7,g076,num,ltr
T0809,2,1,g096,part,rtl
T0809,2,2,g051,verb,rtl
T0809,2,3,g051,verb,rtl
T0809,2,4,g082,name,rtl
T0809,3,1,g019,noun,ltr
T0809,3,2,g016,noun,ltr
T0809,3,3,g098,part,ltr
T0809,3,4,g098,rare,ltr
T0810,1,1,g081,name,ltr
T0810,1,2,g053,verb,ltr
T0810,1,3,g097,part,ltr
T0810,1,4,g097,rare,ltr
T0810,2,1,g102,num,rtl
T0810,2,2,g020,noun,rtl
T0810,2,3,g020,noun,rtl
T0810,2,4,g020,noun,rtl
T0810,2,5,g056,verb,rtl
T0810,2,6,g081,name,rtl
T0810,3,1,g081,name,ltr
T0810,3,2,g053,verb,ltr
T0810,3,3,g019,noun,ltr
T0810,3,4,g080,num,ltr
T0810,3,5,g096,part,ltr
T0810,4,1,g097,part,rtl
T0810,4,2,g040,noun,rtl
T0810,4,3,g070,verb,rtl
T0810,4,4,g034,noun,rtl
T0810,4,5,g103,part,rtl
T0810,4,6,g089,name,rtl
T0810,4,7,g081,name,rtl
T0810,5,1,g001,det,ltr
T0810,5,2,g083,name,ltr
T0810,5,3,g053,verb,ltr
T0810,5,4,g022,noun,ltr
T0810,5,5,g072,num,ltr
T0810,6,1,g101,part,rtl
T0810,6,2,g051,verb,rtl
T0810,6,3,g083,name,rtl
T0810,7,1,g002,det,ltr
T0810,7,2,g018,noun,ltr
T0810,7,3,g018,noun,ltr
T0810,7,4,g062,verb,ltr
T0810,7,5,g062,rare,ltr
T0811,1,1,g010,det,ltr
T0811,1,2,g023,noun,ltr
T0811,1,3,g054,verb,ltr
T0811,1,4,g054,verb,ltr
T0811,1,5,g016,noun,ltr
T0811,1,6,g016,noun,ltr
T0811,1,7,g016,noun,ltr
T0811,2,1,g101,part,rtl
T0811,2,2,g052,verb,rtl
T0811,2,3,g081,name,rtl
T0811,2,4,g081,name,rtl
T0811,2,5,g106,rare,rtl
T0811,3,1,g011,det,ltr
T0811,3,2,g019,noun,ltr
T0811,3,3,g065,verb,ltr
T0811,3,4,g097,part,ltr
T0811,4,1,g097,part,rtl
T0811,4,2,g078,num,rtl
T0811,4,3,g033,noun,rtl
T0811,4,4,g062,verb,rtl
T0811,4,5,g081,name,rtl
T0811,5,1,g088,name,ltr
T0811,5,2,g052,verb,ltr
T0811,5,3,g096,part,ltr
T0811,6,1,g073,num,rtl
T0811,6,2,g096,part,rtl
T0811,6,3,g052,verb,rtl
T0811,6,4,g052,verb,rtl
T0811,6,5,g039,noun,rtl
T0811,6,6,g101,part,rtl
T0811,6,7,g048,noun,rtl
T0811,6,8,g051,verb,rtl
T0811,6,9,g051,verb,rtl
T0811,6,10,g091,name,rtl
T0811,6,11,g014,det,rtl
T0811,7,1,g001,det,ltr
T0811,7,2,g035,noun,ltr
T0811,7,3,g018,noun,ltr
T0811,7,4,g096,part,ltr
T0811,8,1,g075,num,rtl
T0811,8,2,g105,part,rtl
T0811,8,3,g019,noun,rtl
T0811,8,4,g068,verb,rtl
T0811,8,5,g016,noun,rtl
T0811,8,6,g016,noun,rtl
T0811,8,7,g001,det,rtl
T0811,9,1,g081,name,ltr
T0811,9,2,g085,name,ltr
T0811,9,3,g100,part,ltr
T0811,9,4,g016,noun,ltr
T0812,1,1,g001,det,ltr
T0812,1,2,g001,det,ltr
T0812,1,3,g018,noun,ltr
T0812,1,4,g069,verb,ltr
T0812,1,5,g069,rare,ltr
T0812,2,1,g097,rare,rtl
T0812,2,2,g097,part,rtl
T0812,2,3,g071,num,rtl
T0812,2,4,g016,noun,rtl
T0812,2,5,g052,verb,rtl
T0812,2,6,g095,name,rtl
T0812,3,1,g071,num,ltr
T0812,3,2,g019,noun,ltr
T0812,3,3,g096,part,ltr
T0812,3,4,g020,noun,ltr
T0812,4,1,g096,part,rtl
T0812,4,2,g018,noun,rtl
T0812,4,3,g029,noun,rtl
T0812,4,4,g004,det,rtl
T0812,5,1,g004,det,ltr
T0812,5,2,g004,det,ltr
T0812,5,3,g020,noun,ltr
T0812,5,4,g057,verb,ltr
T0812,6,1,g073,part,rtl
T0812,6,2,g102,verb,rtl
T0812,6,3,g054,noun,rtl
T0812,6,4,g054,noun,rtl
T0812,6,5,g017,part,rtl
T0812,6,6,g049,noun,rtl
T0812,6,7,g049,noun,rtl
T0812,6,8,g049,noun,rtl
T0812,6,9,g053,verb,rtl
T0812,6,10,g081,name,rtl
T0812,6,11,g004,det,rtl
T0812,7,1,g082,name,ltr
T0812,7,2,g081,name,ltr
T0812,7,3,g105,part,ltr
T0812,7,4,g016,noun,ltr
T0812,7,5,g052,verb,ltr
T0812,7,6,g017,noun,ltr
T0812,7,7,g096,part,ltr
T0812,8,1,g079,num,rtl
T0812,8,2,g096,part,rtl
T0812,8,3,g112,rare,rtl
T0812,8,4,g016,noun,rtl
T0812,8,5,g055,verb,rtl
T0812,8,6,g018,noun,rtl
T0812,8,7,g015,det,rtl
T0812,9,1,g010,det,ltr
T0812,9,2,g019,noun,ltr
T0812,9,3,g051,verb,ltr
T0812,10,1,g019,noun,rtl
T0812,10,2,g019,noun,rtl
T0812,10,3,g019,noun,rtl
T0812,10,4,g053,verb,rtl
T0812,10,5,g053,verb,rtl
T0812,10,6,g025,noun,rtl
T0812,10,7,g005,det,rtl
T0812,11,1,g004,det,ltr
T0812,11,2,g004,det,ltr
T0812,11,3,g004,det,ltr
T0812,11,4,g052,noun,ltr
T0812,12,1,g096,rare,rtl
T0812,12,2,g096,part,rtl
T0812,12,3,g074,num,rtl
T0812,12,4,g074,num,rtl
T0812,12,5,g018,noun,rtl
T0812,12,6,g051,verb,rtl
T0812,12,7,g081,name,rtl
T0813,1,1,g111,rare,ltr
T0813,1,2,g002,det,ltr
T0813,1,3,g017,noun,ltr
T0813,1,4,g017,noun,ltr
T0813,1,5,g017,noun,ltr
T0813,2,1,g075,rare,rtl
T0813,2,2,g075,num,rtl
T0813,2,3,g096,part,rtl
T0813,2,4,g096,part,rtl
T0813,2,5,g052,verb,rtl
T0813,2,6,g016,noun,rtl
T0813,2,7,g096,part,rtl
T0813,2,8,g026,noun,rtl
T0813,2,9,g026,noun,rtl
T0813,2,10,g054,verb,rtl
T0813,2,11,g092,name,rtl
T0813,2,12,g092,name,rtl
T0813,2,13,g004,det,rtl
T0813,3,1,g073,num,ltr
T0813,3,2,g073,num,ltr
T0813,3,3,g038,noun,ltr
T0813,3,4,g038,noun,ltr
T0813,3,5,g096,part,ltr
T0813,3,6,g016,noun,ltr
T0814,1,1,g001,det,ltr
T0814,1,2,g022,noun,ltr
T0814,1,3,g056,verb,ltr
T0814,1,4,g042,noun,ltr
T0814,1,5,g096,part,ltr
T0814,1,6,g096,rare,ltr
T0814,2,1,g076,num,rtl
T0814,2,2,g101,part,rtl
T0814,2,3,g020,noun,rtl
T0814,2,4,g055,verb,rtl
T0814,2,5,g018,noun,rtl
T0814,2,6,g008,det,rtl
T0814,3,1,g006,det,ltr
T0814,3,2,g017,noun,ltr
T0814,3,3,g017,noun,ltr
T0814,3,4,g017,noun,ltr
T0814,4,1,g100,rare,rtl
T0814,4,2,g100,part,rtl
T0814,4,3,g016,noun,rtl
T0814,4,4,g056,verb,rtl
T0814,4,5,g026,noun,rtl
T0814,4,6,g001,det,rtl
T0814,4,7,g001,det,rtl
T0814,5,1,g001,det,ltr
T0814,5,2,g001,det,ltr
T0814,5,3,g016,noun,ltr
T0814,5,4,g057,verb,ltr
T0814,5,5,g017,noun,ltr
T0814,5,6,g102,part,ltr
T0814,6,1,g096,part,rtl
T0814,6,2,g047,noun,rtl
T0814,6,3,g031,noun,rtl
T0814,7,1,g090,name,ltr
T0814,7,2,g081,name,ltr
T0814,7,3,g096,part,ltr
T0814,7,4,g096,part,ltr
T0814,7,5,g022,noun,ltr
T0814,8,1,g042,noun,rtl
T0814,8,2,g098,part,rtl
T0814,8,3,g098,part,rtl
T0814,8,4,g090,name,rtl
T0814,8,5,g081,name,rtl
T0814,9,1,g081,name,ltr
T0814,9,2,g081,name,ltr
T0814,9,3,g056,verb,ltr
T0814,9,4,g096,part,ltr
T0814,10,1,g051,verb,rtl
T0814,10,2,g016,noun,rtl
T0814,10,3,g009,det,rtl
T0814,11,1,g003,det,ltr
T0814,11,2,g017,noun,ltr
T0814,11,3,g052,verb,ltr
T0814,11,4,g036,noun,ltr
T0814,11,5,g096,part,ltr
T0814,11,6,g080,num,ltr
T0814,12,1,g074,num,rtl
T0814,12,2,g097,part,rtl
T0814,12,3,g016,noun,rtl
T0814,12,4,g024,noun,rtl
T0814,12,5,g051,verb,rtl
T0814,12,6,g083,name,rtl
T0814,12,7,g001,det,rtl
T0814,12,8,g001,det,rtl
T0815,1,1,g002,det,ltr
T0815,1,2,g016,noun,ltr
T0815,1,3,g057,verb,ltr
T0815,2,1,g096,part,rtl
T0815,2,2,g071,num,rtl
T0815,2,3,g071,num,rtl
T0815,2,4,g027,noun,rtl
T0815,2,5,g051,verb,rtl
T0815,2,6,g081,name,rtl
T0815,2,7,g081,name,rtl
T0815,3,1,g005,det,ltr
T0815,3,2,g016,noun,ltr
T0815,3,3,g055,verb,ltr
T0815,3,4,g016,noun,ltr
T0815,3,5,g096,part,ltr
T0815,4,1,g107,rare,rtl
T0815,4,2,g107,rare,rtl
T0815,4,3,g051,verb,rtl
T0815,4,4,g051,verb,rtl
T0815,4,5,g018,noun,rtl
T0815,4,6,g001,det,rtl
T0815,5,1,g004,det,ltr
T0815,5,2,g037,noun,ltr
T0815,5,3,g037,noun,ltr
T0815,5,4,g053,verb,ltr
T0816,1,1,g010,det,ltr
T0816,1,2,g016,noun,ltr
T0816,1,3,g019,noun,ltr
T0816,1,4,g100,part,ltr
T0816,2,1,g096,part,rtl
T0816,2,2,g020,noun,rtl
T0816,2,3,g053,verb,rtl
T0816,2,4,g019,noun,rtl
T0816,2,5,g001,det,rtl
T0816,3,1,g010,det,ltr
T0816,3,2,g026,noun,ltr
T0816,3,3,g053,verb,ltr
T0816,4,1,g099,part,rtl
T0816,4,2,g017,noun,rtl
T0816,4,3,g035,noun,rtl
T0816,4,4,g035,noun,rtl
T0817,1,1,g001,det,ltr
T0817,1,2,g088,name,ltr
T0817,1,3,g055,verb,ltr
T0817,1,4,g017,noun,ltr
T0817,1,5,g078,num,ltr
T0817,2,1,g102,part,rtl
T0817,2,2,g051,verb,rtl
T0817,2,3,g018,noun,rtl
T0817,2,4,g003,det,rtl
T0817,2,5,g003,det,rtl
T0817,3,1,g005,det,ltr
T0817,3,2,g027,noun,ltr
T0817,3,3,g053,verb,ltr
T0817,3,4,g053,verb,ltr
T0817,3,5,g053,verb,ltr
T0817,3,6,g096,noun,ltr
T0817,4,1,g096,part,rtl
T0817,4,2,g019,noun,rtl
T0817,4,3,g019,noun,rtl
T0817,4,4,g064,verb,rtl
T0817,4,5,g023,noun,rtl
T0817,4,6,g003,det,rtl
T0818,1,1,g001,det,ltr
T0818,1,2,g018,noun,ltr
T0818,1,3,g018,noun,ltr
T0818,1,4,g052,verb,ltr
T0818,1,5,g096,part,ltr
T0818,2,1,g051,verb,rtl
T0818,2,2,g046,noun,rtl
T0818,2,3,g009,det,rtl
T0818,3,1,g082,name,ltr
T0818,3,2,g063,verb,ltr
T0818,3,3,g098,part,ltr
T0818,3,4,g098,rare,ltr
T0818,4,1,g017,name,rtl
T0818,4,2,g081,name,rtl
T0818,4,3,g081,name,rtl
T0818,4,4,g081,name,rtl
T0818,4,5,g081,name,rtl
T0818,5,1,g081,name,ltr
T0818,5,2,g057,verb,ltr
T0818,5,3,g057,verb,ltr
T0818,5,4,g023,noun,ltr
T0818,5,5,g072,num,ltr
T0818,5,6,g096,part,ltr
T0818,6,1,g075,num,rtl
T0818,6,2,g026,noun,rtl
T0818,6,3,g051,verb,rtl
T0818,6,4,g081,name,rtl
T0818,6,5,g002,det,rtl
T0818,7,1,g096,part,ltr
T0818,7,2,g027,noun,ltr
T0818,7,3,g053,verb,ltr
T0818,7,4,g031,noun,ltr
T0818,7,5,g106,rare,ltr
T0819,1,1,g095,name,ltr
T0819,1,2,g081,name,ltr
T0819,1,3,g096,part,ltr
T0819,1,4,g018,noun,ltr
T0819,2,1,g100,part,rtl
T0819,2,2,g024,noun,rtl
T0819,2,3,g016,noun,rtl
T0819,3,1,g003,det,ltr
T0819,3,2,g016,noun,ltr
T0819,3,3,g059,verb,ltr
T0819,3,4,g099,part,ltr
T0819,4,1,g097,part,rtl
T0819,4,2,g018,noun,rtl
T0819,4,3,g017,noun,rtl
T0819,4,4,g010,det,rtl
T0820,1,1,g021,noun,ltr
T0820,1,2,g018,noun,ltr
T0820,1,3,g096,part,ltr
T0820,2,1,g072,num,rtl
T0820,2,2,g096,part,rtl
T0820,2,3,g096,part,rtl
T0820,2,4,g043,noun,rtl
T0820,2,5,g018,noun,rtl
T0820,2,6,g053,verb,rtl
T0820,2,7,g082,name,rtl
T0820,2,8,g082,name,rtl
T0820,2,9,g001,det,rtl
T0820,3,1,g081,name,ltr
T0820,3,2,g081,name,ltr
T0820,3,3,g081,name,ltr
T0820,3,4,g097,verb,ltr
T0820,4,1,g104,part,rtl
T0820,4,2,g019,noun,rtl
T0820,4,3,g042,noun,rtl
T0821,1,1,g082,name,ltr
T0821,1,2,g057,verb,ltr
T0821,1,3,g057,verb,ltr
T0821,1,4,g096,part,ltr
T0821,2,1,g071,num,rtl
T0821,2,2,g096,part,rtl
T0821,2,3,g022,noun,rtl
T0821,2,4,g016,noun,rtl
T0821,2,5,g056,verb,rtl
T0821,2,6,g081,name,rtl
T0821,2,7,g001,det,rtl
T0821,3,1,g001,det,ltr
T0821,3,2,g019,noun,ltr
T0821,3,3,g016,noun,ltr
T0821,3,4,g096,part,ltr
T0821,4,1,g071,num,rtl
T0821,4,2,g023,noun,rtl
T0821,4,3,g051,verb,rtl
T0821,4,4,g081,name,rtl
T0821,4,5,g001,det,rtl
T0821,5,1,g001,det,ltr
T0821,5,2,g017,noun,ltr
T0821,5,3,g053,verb,ltr
T0821,5,4,g053,rare,ltr
T0821,6,1,g098,part,rtl
T0821,6,2,g016,noun,rtl
T0821,6,3,g016,noun,rtl
T0821,6,4,g057,verb,rtl
T0821,6,5,g018,noun,rtl
T0821,6,6,g001,det,rtl
T0821,7,1,g001,det,ltr
T0821,7,2,g034,noun,ltr
T0821,7,3,g051,verb,ltr
T0821,8,1,g096,num,rtl
T0821,8,2,g074,noun,rtl
T0821,8,3,g074,noun,rtl
T0821,8,4,g069,verb,rtl
T0821,8,5,g069,verb,rtl
T0821,8,6,g069,verb,rtl
T0821,8,7,g094,name,rtl
T0822,1,1,g004,det,ltr
T0822,1,2,g016,noun,ltr
T0822,1,3,g057,verb,ltr
T0822,1,4,g101,part,ltr
T0822,2,1,g071,num,rtl
T0822,2,2,g016,noun,rtl
T0822,2,3,g054,verb,rtl
T0822,2,4,g084,name,rtl
T0822,2,5,g007,det,rtl
T0822,2,6,g007,det,rtl
T0822,3,1,g083,name,ltr
T0822,3,2,g083,name,ltr
T0822,3,3,g052,verb,ltr
T0822,3,4,g016,noun,ltr
T0822,3,5,g077,num,ltr
T0822,3,6,g105,part,ltr
T0822,4,1,g078,num,rtl
T0822,4,2,g100,part,rtl
T0822,4,3,g051,verb,rtl
T0822,4,4,g020,noun,rtl
T0822,4,5,g096,part,rtl
T0822,4,6,g017,noun,rtl
T0822,4,7,g055,verb,rtl
T0822,4,8,g084,name,rtl
T0822,4,9,g002,det,rtl
T0822,5,1,g104,part,ltr
T0822,5,2,g018,noun,ltr
T0822,5,3,g051,verb,ltr
T0822,5,4,g026,noun,ltr
T0822,6,1,g023,part,rtl
T0822,6,2,g096,name,rtl
T0822,6,3,g081,name,rtl
T0822,6,4,g081,name,rtl
T0822,6,5,g081,name,rtl
T0822,7,1,g010,det,ltr
T0822,7,2,g019,noun,ltr
T0822,7,3,g040,noun,ltr
T0822,7,4,g102,part,ltr
T0822,8,1,g057,verb,rtl
T0822,8,2,g016,noun,rtl
T0822,8,3,g001,det,rtl
T0822,9,1,g001,det,ltr
T0822,9,2,g001,det,ltr
T0822,9,3,g001,det,ltr
T0822,9,4,g054,noun,ltr
T0822,9,5,g017,verb,ltr
T0822,9,6,g096,noun,ltr
T0822,9,7,g072,part,ltr
T0822,9,8,g017,num,ltr
T0822,9,9,g017,num,ltr
T0822,9,10,g096,noun,ltr
T0822,10,1,g096,part,rtl
T0822,10,2,g051,verb,rtl
T0822,10,3,g017,noun,rtl
T0822,10,4,g006,det,rtl
T0822,11,1,g099,part,ltr
T0822,11,2,g016,noun,ltr
T0822,11,3,g051,verb,ltr
T0822,11,4,g017,noun,ltr
T0822,12,1,g017,rare,rtl
T0822,12,2,g017,noun,rtl
T0822,12,3,g100,part,rtl
T0822,12,4,g024,noun,rtl
T0822,12,5,g073,num,rtl
T0823,1,1,g019,noun,ltr
T0823,1,2,g019,noun,ltr
T0823,1,3,g108,rare,ltr
T0823,1,4,g108,rare,ltr
T0823,1,5,g021,noun,ltr
T0823,1,6,g097,part,ltr
T0823,1,7,g097,rare,ltr
T0823,2,1,g016,part,rtl
T0823,2,2,g025,noun,rtl
T0823,2,3,g025,noun,rtl
T0823,2,4,g025,noun,rtl
T0823,2,5,g073,num,rtl
T0823,2,6,g073,num,rtl
T0823,3,1,g002,det,ltr
T0823,3,2,g033,noun,ltr
T0823,3,3,g052,verb,ltr
T0823,3,4,g096,part,ltr
T0823,4,1,g017,noun,rtl
T0823,4,2,g017,noun,rtl
T0823,4,3,g017,noun,rtl
T0823,4,4,g051,verb,rtl
T0823,4,5,g016,noun,rtl
T0823,4,6,g001,det,rtl
T0823,4,7,g001,det,rtl
T0823,5,1,g013,det,ltr
T0823,5,2,g019,noun,ltr
T0823,5,3,g054,verb,ltr
T0823,5,4,g054,verb,ltr
T0823,5,5,g054,verb,ltr
T0823,5,6,g096,noun,ltr
T0823,5,7,g072,part,ltr
T0823,5,8,g022,num,ltr
T0823,5,9,g022,num,ltr
T0823,5,10,g022,num,ltr
T0823,6,1,g103,rare,rtl
T0823,6,2,g103,part,rtl
T0823,6,3,g057,verb,rtl
T0823,6,4,g016,noun,rtl
T0823,6,5,g001,det,rtl
T0823,7,1,g001,det,ltr
T0823,7,2,g001,det,ltr
T0823,7,3,g001,det,ltr
T0823,7,4,g023,noun,ltr
T0823,7,5,g105,noun,ltr
T0823,8,1,g021,noun,rtl
T0823,8,2,g101,part,rtl
T0823,8,3,g042,noun,rtl
T0823,8,4,g073,num,rtl
T0823,8,5,g073,num,rtl
T0823,9,1,g018,noun,ltr
T0823,9,2,g017,noun,ltr
T0823,9,3,g104,part,ltr
T0824,1,1,g081,name,ltr
T0824,1,2,g081,name,ltr
T0824,1,3,g084,name,ltr
T0824,1,4,g101,part,ltr
T0824,1,5,g019,noun,ltr
T0824,2,1,g072,num,rtl
T0824,2,2,g017,noun,rtl
T0824,2,3,g053,verb,rtl
T0824,2,4,g083,name,rtl
T0824,2,5,g001,det,rtl
T0824,3,1,g002,det,ltr
T0824,3,2,g016,noun,ltr
T0824,3,3,g016,noun,ltr
T0824,3,4,g016,noun,ltr
T0824,4,1,g016,part,rtl
T0824,4,2,g085,name,rtl
T0824,4,3,g085,name,rtl
T0824,4,4,g085,name,rtl
T0824,4,5,g081,name,rtl
T0825,1,1,g013,det,ltr
T0825,1,2,g016,noun,ltr
T0825,1,3,g057,verb,ltr
T0825,1,4,g023,noun,ltr
T0825,1,5,g096,part,ltr
T0825,2,1,g016,noun,rtl
T0825,2,2,g103,part,rtl
T0825,2,3,g016,noun,rtl
T0825,2,4,g072,num,rtl
T0825,3,1,g081,name,ltr
T0825,3,2,g058,verb,ltr
T0825,3,3,g025,noun,ltr
T0825,3,4,g071,num,ltr
T0825,3,5,g100,part,ltr
T0825,4,1,g096,rare,rtl
T0825,4,2,g096,part,rtl
T0825,4,3,g060,verb,rtl
T0825,4,4,g081,name,rtl
T0825,5,1,g081,name,ltr
T0825,5,2,g058,verb,ltr
T0825,5,3,g096,part,ltr
T0825,6,1,g096,part,rtl
T0825,6,2,g054,verb,rtl
T0825,6,3,g081,name,rtl
T0826,1,1,g083,name,ltr
T0826,1,2,g051,verb,ltr
T0826,1,3,g099,part,ltr
T0826,2,1,g096,rare,rtl
T0826,2,2,g096,part,rtl
T0826,2,3,g051,verb,rtl
T0826,2,4,g051,verb,rtl
T0826,2,5,g088,name,rtl
T0826,3,1,g003,det,ltr
T0826,3,2,g016,noun,ltr
T0826,3,3,g058,verb,ltr
T0826,3,4,g058,verb,ltr
T0826,3,5,g096,part,ltr
T0826,4,1,g096,part,rtl
T0826,4,2,g106,rare,rtl
T0826,4,3,g052,verb,rtl
T0826,4,4,g052,verb,rtl
T0826,4,5,g019,noun,rtl
T0826,4,6,g019,noun,rtl
T0826,4,7,g003,det,rtl
T0827,1,1,g006,det,ltr
T0827,1,2,g017,noun,ltr
